album_favorites,album_title,artist_favorites,artist_name,track_favorites,track_genre_top,track_genres,track_genres_all,track_interest,track_listens,track_title
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,4,Blues,[3],[3],1184,907,SOS
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,3,Blues,[3],[3],1041,745,Be With Us
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,2,Blues,[3],[3],1354,1004,Let's Not And Say We Did
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,2,Blues,[3],[3],1501,1298,Floatin'
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,3,Blues,[3],[3],2327,2406,Dry Bones
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,3,Blues,[3],[3],960,590,Hypocrite Shoes
2,Live at WFMU on Brian Turner's Show on 5/14/2002,9,Brother JT,3,Blues,[3],[3],999,622,Young But Daily Growing
0,Live at WFMU on Dan Bodah's Show on 8/17/2008,8,Byron Coley,1,Spoken,[188],"[188, 20]",684,395,Owed t' Burns 2
0,Live at WFMU on Dan Bodah's Show on 8/17/2008,8,Byron Coley,2,Spoken,[188],"[188, 20]",932,588,Puddin' and Pie
0,Live at WFMU on Dan Bodah's Show on 8/17/2008,8,Byron Coley,1,Spoken,[188],"[188, 20]",954,615,Whoops
0,Live at WFMU on Dan Bodah's Show on 8/17/2008,8,Byron Coley,4,Spoken,[188],"[188, 20]",2212,1440,The Vice President Is Open
0,Live at WFMU on Dan Bodah's Show on 8/17/2008,8,Byron Coley,4,Spoken,[188],"[188, 20]",1814,1227,Bird Poem
0,Live at WFMU on Brian Turner's Show on 12/5/2006�,5,Carla Bozulich's Evangelista,0,NaN,"[12, 38]","[12, 38]",848,140,interview with Brian
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,4,Electronic,[15],[15],2920,441,Air Jordan
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,2,Electronic,[15],[15],3167,754,Bamboo
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,3,Electronic,[15],[15],2471,230,Precisely Prescilla
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,3,Electronic,[15],[15],2995,685,The Thrush
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,3,Electronic,[15],[15],1234,112,Dope Sauce
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,3,Electronic,[15],[15],1208,158,Candy Apple
0,Live at WFMU on Talk's Cheap 10/14/2008,8,Chandeliers,3,Electronic,[15],[15],2702,242,Body Double
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,11,Country,[63],"[9, 63]",12640,8093,Carolinian
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,1,Country,[63],"[9, 63]",7514,4737,Joe chats with the boys
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,14,Country,[63],"[9, 63]",14889,9040,Let It Rock
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,15,Country,[63],"[9, 63]",12490,6406,Chip of a Star
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,30,Country,[63],"[9, 63]",18904,11096,Clear Blue Sky
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,7,Country,[63],"[9, 63]",11783,7833,She
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,11,Country,[63],"[9, 63]",14159,9810,Birmingham Jail
4,Live at WFMU on Joe Belock's Show on 7/17/2008,14,Chatham County Line,8,Country,[63],"[9, 63]",9449,6235,Live at WFMU (full set)
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1842,624,Woodland Drive
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,2,Rock,"[12, 111]","[25, 12, 111]",1775,693,Glitter and Gold
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1145,441,Zig Zag
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1857,711,Back to School
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1309,217,Living in the Past
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1797,367,People Talk
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1836,285,When Tomorrow Comes
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1465,203,Penny and Jenny
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1537,255,Handyman
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",2473,655,Wild Life
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",978,343,Down the Tubes - Falling Down
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1006,381,Over Again
0,Live at WFMU on Brian Turner's show on 12/2/2008,7,Cheap Time,0,Rock,"[12, 111]","[25, 12, 111]",1002,587,Trip to the Zoo
-1,NaN,1,Chris Moore,3,Folk,[17],[17],1236,955,New and Cruel
-1,NaN,1,Chris Moore,1,Folk,[17],[17],1734,1443,Fast Fight
-1,NaN,1,Chris Moore,0,Folk,[17],[17],1034,767,Verified
-1,NaN,1,Chris Moore,2,Folk,[17],[17],815,581,Prescription Book
-1,NaN,1,Chris Moore,0,Folk,[17],[17],1059,794,Home From War
-1,NaN,1,Chris Moore,1,Folk,[17],[17],1167,890,Askin for the World
-1,NaN,1,Chris Moore,0,Folk,[17],[17],801,523,Live on WFMU 9/22/08
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,0,Rock,[12],[12],690,300,Eye On The Dollar
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,0,Rock,[12],[12],1761,600,Title Unknown
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,5,Rock,[12],[12],2001,540,Little Kingdom
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,0,Rock,[12],[12],1283,418,Title Unknown
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,11,Rock,[12],[12],4658,2718,On The Wings
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,0,Rock,[12],[12],1315,458,Title Unknown
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,0,Rock,[12],[12],1119,82,TBA
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,0,Rock,[12],[12],2499,516,Title Unknown
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,0,Rock,[12],[12],1084,92,TBA
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,2,Rock,[12],[12],2330,570,Title Unknown
0,Live at WFMU on Liz Berg's Show on 3/24/2008,14,Citay,0,Rock,[12],[12],1380,199,Former Child
0,Live at WFMU on Brian Turner's Show on 7/25/2006,14,Citay,1,Rock,[12],[12],1841,903,Title Unknown
0,Live at WFMU on Brian Turner's Show on 12/12/2006,11,Clockcleaner,4,Rock,"[12, 25]","[25, 12]",1212,453,Vomiting Mirrors / Missing Dick
0,Live at WFMU on Brian Turner's Show on 12/12/2006,11,Clockcleaner,3,Rock,"[12, 25]","[25, 12]",1844,483,New Slow
0,Live at WFMU on Brian Turner's Show on 12/12/2006,11,Clockcleaner,3,Rock,"[12, 25]","[25, 12]",1984,423,Deaf Man Talking
0,Live at WFMU on Brian Turner's Show on 12/12/2006,11,Clockcleaner,3,Rock,"[12, 25]","[25, 12]",1199,488,Black Baby
0,Live at WFMU on Brian Turner's Show on 12/12/2006,11,Clockcleaner,4,Rock,"[12, 25]","[25, 12]",2301,877,Early Man
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],665,584,Prelude
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],721,618,The Ship
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,3,Rock,[12],[12],706,568,Points of View
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],600,487,Good Looking Boys Or Women
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],759,660,Trucking By
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],571,468,Hairy Wine 2
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],805,685,Man v. Cock
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,0,Rock,[12],[12],802,673,Please Ban Music/Gegen Alles
1,Live at WFMU on Brian Turner's Show on 6/27/2006,12,Country Teasers,1,Rock,[12],[12],1314,1156,It Is My Duty
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,3,Pop,[76],"[10, 76]",3102,2086,Heaven Is Human
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,1,Pop,[76],"[10, 76]",2595,765,New Spell
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,6,Pop,[76],"[10, 76]",2864,1461,Cosmic Sing-a-long
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,1,Pop,[76],"[10, 76]",1947,779,No Coins
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,2,Pop,[76],"[10, 76]",1315,332,Jail & Mane
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,2,Pop,[76],"[10, 76]",1863,537,We'll Never Dream Again
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,5,Pop,[76],"[10, 76]",1943,652,Say You Will
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,0,Pop,[76],"[10, 76]",1490,318,interview
0,Live at WFMU on Liz Berg's Show on 6/13/2008,13,Cryptacize,0,Pop,[76],"[10, 76]",1378,402,Live at WFMU (Full set)
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,7,Rock,"[12, 85]","[12, 85]",2287,1569,The Dazzled
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,2,Rock,"[12, 85]","[12, 85]",1098,682,Shattered Shine
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,5,Rock,"[12, 85]","[12, 85]",1172,726,Converging In The Quiet
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,6,Rock,"[12, 85]","[12, 85]",1283,630,Graveyard Orbit
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,2,Rock,"[12, 85]","[12, 85]",1132,612,Crystal Stilts
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,3,Rock,"[12, 85]","[12, 85]",1283,626,Sycamore Tree
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,3,Rock,"[12, 85]","[12, 85]",2641,906,The City In The Sea
1,Live at WFMU on Michael Goodstein's Show on 9/13/2008,20,Crystal Stilts,1,Rock,"[12, 85]","[12, 85]",1321,435,Live on WFMU 9/4/08 (full set)
0,Live at WFMU on Joe Belock's Show on 4/12/2005,4,DMBQ,1,Rock,[12],[12],1029,313,Part 1
0,Live at WFMU on Joe Belock's Show on 4/12/2005,4,DMBQ,0,Rock,[12],[12],2209,458,Part 2
0,Live at WFMU on Joe Belock's Show on 4/12/2005,4,DMBQ,0,Rock,[12],[12],1150,332,Part 3
0,Live at WFMU on Joe Belock's Show on 4/12/2005,4,DMBQ,0,Rock,[12],[12],1674,267,Part 4
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],4111,2102,Goose On The Loose Pt I
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,2,Electronic,[15],[15],4578,2113,My Name Is Robert
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],3772,1104,Goose On The Loose Pt II
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,4,Electronic,[15],[15],4766,2160,My Own Face is F Word
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],3196,1137,30 From 21Through 35
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2637,479,The Hous I Was Isn't My Girlfriends Porsche
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2447,877,George Washinghands Pt I
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],4483,2132,Sine Wave With Vocals
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2282,611,George Washinghands Pt II
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,2,Electronic,[15],[15],11530,6451,Playful Piano Piece
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],3417,1029,Electronics With Bari Sax
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,4,Electronic,[15],[15],2458,748,How Much Pudding Can Tomy Handle
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2486,981,50 From 36 Through 70
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,4,Electronic,[15],[15],2996,993,This Crazy Mouse Won't Leave Me Alone
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2405,644,6 From 1 Through 20
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],2879,1064,Song For Dina
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,2,Electronic,[15],[15],5747,2828,Aerosmith's Perminent Vacation
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,15,Electronic,[15],[15],7512,6678,Piggled
2,Live at WFMU on OCDJ's Show on 7/23/2003,45,Dan Deacon,1,Electronic,[15],[15],3794,1946,I'm Sorry Brian Wilson
0,"Live at WFMU on Dan Bodah's Show Oct 19, 2008",8,Dan Friel,1,Electronic,[15],[15],358,217,Obsoleter
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,6,Rock,[85],"[12, 85]",3007,1943,40 Miles of Bad Road
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,8,Rock,[85],"[12, 85]",2017,1274,Dead Moon Night
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,4,Rock,[85],"[12, 85]",1928,933,Down the Road
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,4,Rock,[85],"[12, 85]",1231,711,Johnny's Got a Gun
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,4,Rock,[85],"[12, 85]",982,533,Sabotage
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,3,Rock,[85],"[12, 85]",684,381,Spectacle
4,Live at WFMU on Joe Belock's Show on 9/27/2001,28,Dead Moon,3,Rock,[85],"[12, 85]",1612,424,These Times With You
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,9,International,[2],[2],4383,2942,Tiger Phone Card
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,6,International,[2],[2],2860,1512,Interigation
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,4,International,[2],[2],2990,1729,Sober Driveway
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,6,International,[2],[2],6741,5308,Mr. Orange
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,9,International,[2],[2],5910,4303,1000 Tears
3,Live at WFMU on Terre T's Show on 7/16/2008,26,Dengue Fever,1,Spoken,[166],"[65, 20, 166]",2675,1803,Interview
0,Live at WFMU on Pat Duncan's Show on 3/23/2006,7,Double Dagger,0,Rock,[89],"[89, 12, 25]",640,542,Army vs Navy
0,Live at WFMU on Pat Duncan's Show on 3/23/2006,7,Double Dagger,1,Rock,[89],"[89, 12, 25]",286,219,I Was So Bored I Wanted To Hang Myself on the Dancefloor
0,Live at WFMU on Pat Duncan's Show on 3/23/2006,7,Double Dagger,0,Rock,[89],"[89, 12, 25]",172,124,Rearranging the Digital Deck Chairs
0,Live at WFMU on Pseu's Show on 10/3/2008,4,Doug Gillard,0,Rock,[12],[12],271,291,Time Is Nigh
0,Live at WFMU on Pseu's Show on 10/3/2008,4,Doug Gillard,1,Rock,[12],[12],138,104,Gogol Was Rollo
0,Live at WFMU on Pseu's Show on 10/3/2008,4,Doug Gillard,2,Rock,[12],[12],143,108,Gibraltar
0,Live at WFMU 10/30/07 on Hatch's Show,7,Ed Askew,2,Folk,[17],[17],3020,903,Little Eyes
0,Live at WFMU on Rob Weisberg's Show on 9/27/2008,1,Electric Kulintang,3,NaN,"[2, 15]","[2, 15]",3938,1696,Improvisation 1
0,Live at WFMU on Rob Weisberg's Show on 9/27/2008,1,Electric Kulintang,5,NaN,"[2, 15]","[2, 15]",4047,1902,Improvisation 2
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",862,121,Live on WFMU 1996 (full set)
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1519,405,Houdini
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1629,332,I Love You Go Away
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1096,215,Trouble
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1384,332,I Want
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1041,171,Ha Ha Song
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1241,121,I Sleep On The Porch
0,Live at WFMU on Stork's Show on 7/21/1996,1,Emma Peel,1,Rock,[66],"[66, 12]",1158,281,Watch Me Do This
0,Live at WFMU on Evan Muse's Show on 3/30/2008,3,FM3,2,Electronic,[42],"[42, 15]",5097,3825,Buddha Boxing
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,1,Rock,"[12, 89]","[89, 12, 25]",800,421,Did You See Her
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",779,362,All That You Choose
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",748,365,Go Wow
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",1232,606,Charity Girl
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",1308,188,My Phantoms
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",3052,1218,Happy Times
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,1,Rock,"[12, 89]","[89, 12, 25]",1019,134,Sylvie Says
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,1,Rock,"[12, 89]","[89, 12, 25]",1576,330,Shining
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,1,Rock,"[12, 89]","[89, 12, 25]",913,222,Repetition
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",899,292,High and Dry
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,3,Rock,"[12, 89]","[89, 12, 25]",3467,2303,Days of Summer
0,Live at WFMU on Evan Davies's Show on 9/16/2008,1,Fallen Leaves,0,Rock,"[12, 89]","[89, 12, 25]",1180,203,Live on WFMU 9/13/08
0,Live at WFMU on Terre T's Show on 11/15/2008,7,The Feeling of Love,0,Rock,[25],"[25, 12]",512,421,You re Better Than a Dog Detective
1,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,4,Fern Knight,2,Folk,[17],[17],901,772,Silver Fox
1,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,4,Fern Knight,3,Folk,[17],[17],618,510,untitled
1,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,4,Fern Knight,1,Folk,[17],[17],472,373,Lach Na Fooey
1,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,4,Fern Knight,1,Folk,[17],[17],724,558,Synge's Chair
1,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,4,Fern Knight,3,Folk,[17],[17],592,459,Magpie Suite
0,Live at WFMU on Marty McSorley's Show,17,Foot Village,2,Rock,"[12, 45]","[12, 45]",165,102,Clubtraxxx II
0,Live at WFMU on Marty McSorley's Show,17,Foot Village,2,Rock,"[12, 45]","[12, 45]",279,149,Crybaby
0,Live at WFMU on Marty McSorley's Show,17,Foot Village,2,Rock,"[12, 45]","[12, 45]",180,117,Materialist Crap
0,Live at WFMU on Marty McSorley's Show,17,Foot Village,2,Rock,"[12, 45]","[12, 45]",223,114,National Jamthum
0,Live at WFMU on Marty McSorley's Show,17,Foot Village,2,Rock,"[12, 45]","[12, 45]",238,135,T.A.K.E.
1,Live at WFMU on Terre T's Show on 11/15/2003,0,Frigg A Go Go (F.A.G.G.),1,Rock,[12],[12],1662,875,Burnin Hell Blues
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,3,Rock,[12],[12],3359,1948,NY Surf
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,4,Rock,[12],[12],1661,1043,I Want to Lose Control
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,3,Rock,[12],[12],2389,1846,Cindy
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,3,Rock,[12],[12],2192,1260,You Keep On Looking
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,4,Rock,[12],[12],2220,1746,Chromium Bitch
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,3,Rock,[12],[12],3688,2440,Groovy Girls Make Love at the Beach
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,1,Rock,[12],[12],1395,644,When You Walk Into My Dreams
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,0,Rock,[12],[12],1015,527,You Think You Really Know Me
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,1,Rock,[12],[12],1207,567,And Then I Kissed Your Lips
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,0,Rock,[12],[12],2062,547,Forgotten Lovers
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,1,Rock,[12],[12],966,520,6 point 4 equals Makeout
2,Live at WFMU on Scott Williams Show on 5/17/2002,20,Gary Wilson,0,Rock,[12],[12],1057,329,interview
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,2,Rock,[12],[12],1436,1332,Birdsong
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,1,Rock,[12],[12],816,729,Bastards
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,1,Rock,[12],[12],210,169,Some Kinf of Weapon
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,1,Rock,[12],[12],447,368,Nineteen Hundred and Eighty Five
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,2,Rock,[12],[12],178,130,yet to be titled
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,1,Rock,[12],[12],513,439,Burst
0,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Golden Dogs,0,Rock,[12],[12],151,122,post-set interview
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,0,Rock,[85],"[12, 85]",120,61,full set
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,0,Rock,[85],"[12, 85]",444,382,Cave In
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,0,Rock,[85],"[12, 85]",224,173,Crosswords
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,1,Rock,[85],"[12, 85]",307,249,Rutherford B. Hayes
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,0,Rock,[85],"[12, 85]",404,418,Serpent Mound
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,0,Rock,[85],"[12, 85]",164,145,Love to the 3rd Power
2,Live on WFMU's Cherry Blossom Clinic on 8/2/2008,5,Great Plains,1,Rock,[85],"[12, 85]",503,437,Obama Logs
